	# Busco id	Status	Sequence	Score	Length
1663	572434at33208	Duplicated	NODE_34981_length_2549_cov_111.147819_g15104_i0:2457-1582	279.1	196.0
1664	572434at33208	Duplicated	NODE_43173_length_2221_cov_38.552142_g18584_i0:17-1003	272.8	193.0
1665	572463at33208	Complete	NODE_35182_length_2540_cov_34.917714_g15182_i0:2488-1595	236.0	242.0
1666	572754at33208	Duplicated	NODE_165459_length_615_cov_834.702952_g102804_i0:161-538	171.0	114.0
1667	572754at33208	Duplicated	NODE_141588_length_736_cov_353.263952_g81032_i0:96-530	170.0	123.0
1668	572845at33208	Duplicated	NODE_47299_length_2082_cov_177.236934_g793_i23:1952-1392	245.0	158.0
1669	572845at33208	Duplicated	NODE_47759_length_2068_cov_106.778947_g793_i24:129-689	245.0	158.0
1670	572845at33208	Duplicated	NODE_48639_length_2042_cov_178.943626_g793_i25:1912-1352	245.0	158.0
1671	572845at33208	Duplicated	NODE_92670_length_1168_cov_32.874886_g44300_i0:343-939	240.4	157.0
1672	573203at33208	Complete	NODE_50795_length_1977_cov_31.945378_g22043_i0:1704-163	254.9	298.0
1673	573237at33208	Duplicated	NODE_53759_length_1893_cov_234.465385_g23434_i0:1726-749	276.8	228.0
1674	573237at33208	Duplicated	NODE_56006_length_1834_cov_244.410562_g23434_i1:1667-690	276.8	228.0
1675	573313at33208	Duplicated	NODE_18933_length_3575_cov_336.038549_g8225_i0:288-1352	248.7	252.0
1676	573313at33208	Duplicated	NODE_41915_length_2266_cov_67.984952_g18055_i0:602-1660	238.6	248.0
1677	574311at33208	Complete	NODE_107969_length_996_cov_19.682557_g54489_i0:66-380	25.8	70.0
1678	575360at33208	Duplicated	NODE_82879_length_1305_cov_103.461851_g38461_i0:134-601	188.4	126.0
1679	575360at33208	Duplicated	NODE_54533_length_1872_cov_221.330183_g765_i8:1524-985	185.4	122.0
1680	576633at33208	Duplicated	NODE_92450_length_1171_cov_74.193989_g16414_i3:536-1168	265.2	153.0
1681	576633at33208	Duplicated	NODE_99162_length_1090_cov_80.428712_g16414_i4:455-1087	265.2	153.0
1682	576633at33208	Duplicated	NODE_3228_length_7135_cov_569.000142_g1536_i0:6772-6110	263.5	168.0
1683	576633at33208	Duplicated	NODE_36005_length_2501_cov_570.518946_g1536_i3:362-1024	263.5	168.0
1684	576633at33208	Duplicated	NODE_141266_length_738_cov_70.849624_g16414_i6:112-735	261.1	153.0
1685	576938at33208	Complete	NODE_40956_length_2301_cov_288.508528_g17641_i0:212-658	117.3	116.0
1686	576997at33208	Duplicated	NODE_41148_length_2294_cov_974.088249_g17725_i0:1903-1400	202.1	144.0
1687	576997at33208	Duplicated	NODE_85109_length_1272_cov_1189.308590_g39791_i0:68-658	195.0	144.0
1688	577068at33208	Duplicated	NODE_37173_length_2451_cov_104.759882_g16049_i0:2360-1476	226.5	196.0
1689	577068at33208	Duplicated	NODE_64122_length_1643_cov_125.421019_g23416_i2:1520-651	207.5	183.0
1690	577068at33208	Duplicated	NODE_61719_length_1697_cov_116.743842_g23416_i1:1574-651	206.0	183.0
1691	577339at33208	Duplicated	NODE_52955_length_1914_cov_1292.110266_g23049_i0:101-535	146.1	110.0
1692	577339at33208	Duplicated	NODE_54672_length_1868_cov_1288.143175_g23049_i3:101-535	146.1	110.0
1693	577339at33208	Duplicated	NODE_95313_length_1135_cov_1189.500000_g45999_i0:151-591	144.8	110.0
1694	577929at33208	Duplicated	NODE_51941_length_1942_cov_431.632424_g22566_i0:90-515	133.5	111.0
1695	577929at33208	Duplicated	NODE_56426_length_1823_cov_458.592000_g22566_i1:90-515	133.5	111.0
1696	577929at33208	Duplicated	NODE_70578_length_1512_cov_461.122307_g22566_i2:90-515	133.5	111.0
1697	577929at33208	Duplicated	NODE_72898_length_1468_cov_484.052330_g22566_i3:90-515	133.5	111.0
1698	578354at33208	Duplicated	NODE_80728_length_1337_cov_1952.214399_g37252_i0:675-226	223.5	127.0
1699	578354at33208	Duplicated	NODE_96437_length_1122_cov_19885.737846_g25428_i2:1029-589	218.2	127.0
1700	578582at33208	Duplicated	NODE_28693_length_2871_cov_27.648678_g12373_i0:2694-2194	213.9	128.0
1701	578582at33208	Duplicated	NODE_54329_length_1878_cov_225.350693_g23695_i0:1870-446	208.9	127.0
1702	578582at33208	Duplicated	NODE_101361_length_1065_cov_419.886089_g23695_i1:1006-452	208.8	127.0
1703	578684at33208	Complete	NODE_77226_length_1394_cov_115.261923_g35281_i0:1013-153	196.4	216.0
1704	578726at33208	Duplicated	NODE_98630_length_1097_cov_4.946289_g48134_i0:1043-324	186.6	159.0
1705	578726at33208	Duplicated	NODE_64839_length_1628_cov_55.303537_g17070_i1:1603-695	169.9	175.0
1706	578734at33208	Complete	NODE_70703_length_1510_cov_43.773138_g31741_i0:1243-533	178.4	192.0
1707	578959at33208	Duplicated	NODE_32073_length_2686_cov_87.696135_g13841_i0:1074-691	186.7	116.0
1708	578959at33208	Duplicated	NODE_32743_length_2655_cov_93.557707_g13841_i1:1611-1994	186.7	116.0
1709	578959at33208	Duplicated	NODE_46444_length_2109_cov_289.370334_g20053_i0:100-486	183.9	116.0
1710	579029at33208	Duplicated	NODE_21912_length_3325_cov_766.279213_g9455_i0:128-679	103.8	148.0
1711	579029at33208	Duplicated	NODE_29690_length_2813_cov_277.651825_g9455_i1:128-679	103.8	148.0
1712	580062at33208	Duplicated	NODE_114186_length_937_cov_100.328704_g50753_i1:858-178	170.6	158.0
1713	580062at33208	Duplicated	NODE_102601_length_1052_cov_81.468846_g50753_i0:973-178	168.0	167.0
1714	580062at33208	Duplicated	NODE_49782_length_2006_cov_51.035696_g21578_i0:1166-1852	165.2	163.0
1715	580062at33208	Duplicated	NODE_59787_length_1742_cov_111.451768_g21578_i1:360-1046	165.0	163.0
1716	580288at33208	Duplicated	NODE_50432_length_1986_cov_4580.515421_g12600_i2:356-745	222.3	116.0
1717	580288at33208	Duplicated	NODE_29206_length_2841_cov_2919.917269_g12600_i0:356-712	197.0	105.0
1718	580851at33208	Complete	NODE_138962_length_752_cov_84.997054_g78783_i0:261-713	76.3	89.0
1719	580896at33208	Duplicated	NODE_8607_length_5064_cov_29.091565_g3860_i0:4581-3409	195.4	264.0
1720	580896at33208	Duplicated	NODE_79363_length_1360_cov_28.671329_g36445_i0:171-1220	181.1	204.0
1721	581006at33208	Duplicated	NODE_70518_length_1513_cov_370.156944_g18834_i3:886-164	174.9	144.0
1722	581006at33208	Duplicated	NODE_60678_length_1722_cov_2250.325045_g26729_i0:1236-487	159.7	139.0
1723	581006at33208	Duplicated	NODE_61527_length_1701_cov_2281.006143_g26729_i1:1215-466	159.7	139.0
1724	581475at33208	Complete	NODE_100933_length_1070_cov_390.041123_g49645_i0:150-635	195.4	136.0
1725	581543at33208	Complete	NODE_90113_length_1202_cov_12.395040_g42746_i0:1167-520	83.7	158.0
1726	581547at33208	Duplicated	NODE_78262_length_1377_cov_239.868098_g35827_i0:63-590	243.1	152.0
1727	581547at33208	Duplicated	NODE_45561_length_2138_cov_712.892494_g285_i67:94-624	232.3	144.0
1728	581621at33208	Duplicated	NODE_45850_length_2128_cov_9618.824331_g19801_i0:792-1379	285.8	161.0
1729	581621at33208	Duplicated	NODE_123346_length_860_cov_7581.532402_g66007_i0:83-604	248.5	161.0
1730	581621at33208	Duplicated	NODE_167757_length_606_cov_4.181989_g104983_i0:88-603	244.8	160.0
1731	581717at33208	Duplicated	NODE_8040_length_5201_cov_1043.243955_g2146_i2:80-1036	198.6	220.0
1732	581717at33208	Duplicated	NODE_60937_length_1715_cov_159.663825_g26856_i0:340-1281	197.8	199.0
1733	581779at33208	Complete	NODE_53689_length_1895_cov_154.316136_g23405_i0:1734-817	97.3	269.0
1734	582265at33208	Duplicated	NODE_82422_length_1312_cov_23.746570_g38202_i0:1122-322	203.7	152.0
1735	582265at33208	Duplicated	NODE_80035_length_1349_cov_15.810345_g36841_i0:337-1104	184.6	157.0
1736	582341at33208	Duplicated	NODE_167597_length_606_cov_10490.393996_g104833_i0:56-484	209.6	104.0
1737	582341at33208	Duplicated	NODE_119823_length_888_cov_5265.703067_g63302_i0:56-887	204.1	101.0
1738	582341at33208	Duplicated	NODE_125602_length_843_cov_5167.992208_g67788_i0:51-467	192.5	103.0
1739	582473at33208	Complete	NODE_22838_length_3256_cov_97.291863_g9860_i0:136-741	249.9	158.0
1740	582823at33208	Duplicated	NODE_39077_length_2374_cov_70.139939_g16857_i0:1926-1216	306.6	207.0
1741	582823at33208	Duplicated	NODE_56469_length_1822_cov_124.478559_g24697_i0:367-1101	283.7	208.0
1742	582951at33208	Complete	NODE_70361_length_1516_cov_117.616771_g31569_i0:362-748	151.5	104.0
1743	583626at33208	Complete	NODE_64688_length_1631_cov_101.780488_g28748_i0:1603-1061	125.3	137.0
1744	584023at33208	Duplicated	NODE_64783_length_1629_cov_99.053342_g25888_i1:1350-526	212.3	203.0
1745	584023at33208	Duplicated	NODE_58973_length_1761_cov_79.100711_g25888_i0:1755-526	198.0	174.0
1746	584333at33208	Duplicated	NODE_85972_length_1260_cov_22.449031_g40278_i0:1018-320	84.2	113.0
1747	584333at33208	Duplicated	NODE_96391_length_1123_cov_25.233333_g40278_i1:881-183	84.2	113.0
1748	584373at33208	Duplicated	NODE_28881_length_2860_cov_228.193757_g12443_i0:239-892	67.6	61.0
1749	584373at33208	Duplicated	NODE_55857_length_1838_cov_219.957507_g12443_i3:239-892	67.6	61.0
1750	584373at33208	Duplicated	NODE_70435_length_1515_cov_64.959778_g31609_i0:381-803	57.9	58.0
1751	585078at33208	Duplicated	NODE_113979_length_939_cov_127.815242_g58860_i0:574-212	80.0	79.0
1752	585078at33208	Duplicated	NODE_86309_length_1255_cov_152.823181_g40488_i0:890-528	80.0	79.0
1753	585078at33208	Duplicated	NODE_88104_length_1230_cov_153.903198_g40488_i1:865-503	80.0	79.0
1754	585232at33208	Duplicated	NODE_5558_length_5994_cov_216.867759_g2554_i0:151-732	145.5	129.0
1755	585232at33208	Duplicated	NODE_18169_length_3649_cov_78.955257_g7913_i0:213-806	138.8	124.0
1756	585305at33208	Duplicated	NODE_120576_length_882_cov_483.912237_g63871_i0:766-437	170.8	85.0
1757	585305at33208	Duplicated	NODE_120703_length_881_cov_185.626238_g48269_i1:671-342	168.6	85.0
1758	585305at33208	Duplicated	NODE_98837_length_1094_cov_146.106758_g48269_i0:710-345	166.1	84.0
1759	585313at33208	Duplicated	NODE_1817_length_8395_cov_205.337419_g539_i4:5843-6469	286.8	183.0
1760	585313at33208	Duplicated	NODE_20617_length_3428_cov_548.421759_g539_i18:2551-1925	286.8	183.0
1761	585313at33208	Duplicated	NODE_13179_length_4251_cov_67.420297_g5781_i0:179-811	276.2	186.0
1762	585313at33208	Duplicated	NODE_14295_length_4099_cov_73.601093_g5781_i1:179-811	276.2	186.0
1763	585656at33208	Duplicated	NODE_45676_length_2134_cov_1315.162542_g5574_i5:119-664	240.5	155.0
1764	585656at33208	Duplicated	NODE_75235_length_1427_cov_805.045790_g5302_i4:1354-809	210.4	143.0
1765	585726at33208	Complete	NODE_57535_length_1796_cov_59.986651_g25200_i0:161-1420	185.9	159.0
1766	585809at33208	Duplicated	NODE_63249_length_1662_cov_568.585903_g28017_i0:1642-692	170.9	212.0
1767	585809at33208	Duplicated	NODE_95589_length_1132_cov_110.109537_g46163_i0:85-993	153.8	151.0
1768	586156at33208	Duplicated	NODE_16931_length_3772_cov_925.723979_g7385_i0:56-547	141.6	114.0
1769	586156at33208	Duplicated	NODE_21376_length_3366_cov_721.291224_g7385_i1:3309-2818	141.6	114.0
1770	586156at33208	Duplicated	NODE_47158_length_2086_cov_1059.756582_g7385_i3:2029-1538	141.6	114.0
1771	586156at33208	Duplicated	NODE_49407_length_2018_cov_1039.628278_g7385_i4:1961-1470	141.6	114.0
1772	586310at33208	Complete	NODE_79713_length_1354_cov_195.476190_g36658_i0:1128-526	164.9	148.0
1773	586690at33208	Duplicated	NODE_112034_length_956_cov_700.402039_g6431_i9:864-421	172.9	117.0
1774	586690at33208	Duplicated	NODE_14746_length_4034_cov_620.321383_g6431_i0:3942-3499	172.9	117.0
1775	586690at33208	Duplicated	NODE_22705_length_3266_cov_386.230817_g6431_i1:3174-2731	172.9	117.0
1776	586690at33208	Duplicated	NODE_51234_length_1963_cov_721.362963_g22245_i0:945-520	157.2	116.0
1777	586719at33208	Duplicated	NODE_95323_length_1135_cov_331.090395_g14635_i8:1048-542	200.3	128.0
1778	586719at33208	Duplicated	NODE_103807_length_1039_cov_396.030021_g14635_i10:952-452	200.2	128.0
1779	586719at33208	Duplicated	NODE_57690_length_1792_cov_434.216987_g25271_i0:1685-1224	189.3	128.0
1780	587399at33208	Complete	NODE_58883_length_1763_cov_85.279290_g25849_i0:1273-677	86.5	129.0
1781	587407at33208	Complete	NODE_54566_length_1871_cov_314.752503_g17541_i1:242-961	159.4	177.0
1782	587513at33208	Duplicated	NODE_34556_length_2568_cov_199.511824_g14899_i0:129-1496	298.2	288.0
1783	587513at33208	Duplicated	NODE_13874_length_4153_cov_76.005147_g6064_i0:406-1758	268.1	293.0
1784	587688at33208	Complete	NODE_36926_length_2461_cov_1885.485343_g15944_i0:2016-1477	83.8	89.0
1785	587958at33208	Duplicated	NODE_75657_length_1420_cov_173.323682_g34399_i0:616-981	182.2	84.0
1786	587958at33208	Duplicated	NODE_32279_length_2676_cov_396.367653_g189_i4:49-420	180.0	83.0
1787	589773at33208	Complete	NODE_52824_length_1918_cov_75.644986_g22975_i0:1889-390	51.7	54.0
1788	589901at33208	Duplicated	NODE_56367_length_1825_cov_21.136416_g24656_i0:1762-5	245.0	219.0
1789	589901at33208	Duplicated	NODE_23218_length_3224_cov_193.923199_g10011_i0:158-1966	236.9	308.0
1790	590221at33208	Duplicated	NODE_130483_length_807_cov_518.054496_g71707_i0:528-145	107.1	96.0
1791	590221at33208	Duplicated	NODE_114883_length_931_cov_51.072261_g59524_i0:700-305	102.7	93.0
1792	590347at33208	Complete	NODE_68684_length_1549_cov_45.674797_g30705_i0:214-702	104.0	119.0
1793	590416at33208	Duplicated	NODE_100066_length_1080_cov_25.572989_g49065_i0:1006-335	268.0	178.0
1794	590416at33208	Duplicated	NODE_34134_length_2587_cov_112.423628_g14729_i0:292-951	264.9	178.0
1795	590416at33208	Duplicated	NODE_38385_length_2402_cov_129.611851_g14729_i1:2109-1450	264.9	178.0
1796	590470at33208	Duplicated	NODE_45296_length_2146_cov_80.083936_g19535_i0:1894-1130	202.3	201.0
1797	590470at33208	Duplicated	NODE_90436_length_1197_cov_109.915480_g42948_i0:942-151	182.8	202.0
1798	591316at33208	Duplicated	NODE_20851_length_3409_cov_333.711930_g7229_i1:1178-1696	155.6	109.0
1799	591316at33208	Duplicated	NODE_16572_length_3809_cov_151.672109_g7229_i0:2630-2049	145.7	109.0
1800	591391at33208	Complete	NODE_44357_length_2179_cov_33.382241_g19110_i0:138-737	162.3	131.0
1801	591498at33208	Duplicated	NODE_86243_length_1256_cov_75.441251_g40446_i0:186-890	188.3	164.0
1802	591498at33208	Duplicated	NODE_37389_length_2442_cov_250.880540_g16139_i0:2307-1561	160.2	163.0
1803	591498at33208	Duplicated	NODE_39750_length_2348_cov_230.567912_g16139_i2:2213-1467	160.2	163.0
1804	592087at33208	Duplicated	NODE_73777_length_1453_cov_50.453623_g33358_i0:546-1157	205.1	150.0
1805	592087at33208	Duplicated	NODE_85887_length_1261_cov_57.779461_g33358_i1:354-965	205.1	150.0
1806	592087at33208	Duplicated	NODE_70610_length_1512_cov_20.474635_g31699_i0:1304-696	204.1	147.0
1807	592094at33208	Duplicated	NODE_69066_length_1541_cov_63.553134_g30897_i0:158-992	284.4	167.0
1808	592094at33208	Duplicated	NODE_76390_length_1408_cov_73.421723_g30897_i1:158-859	279.6	167.0
1809	592094at33208	Duplicated	NODE_28383_length_2887_cov_27.308102_g12246_i0:2382-1780	251.0	181.0
1810	592759at33208	Duplicated	NODE_57950_length_1786_cov_245.848219_g25398_i0:36-719	227.7	182.0
1811	592759at33208	Duplicated	NODE_63673_length_1653_cov_374.308861_g28233_i0:66-752	216.8	167.0
1812	592872at33208	Duplicated	NODE_60684_length_1722_cov_273.281989_g26732_i0:1683-1171	176.2	146.0
1813	592872at33208	Duplicated	NODE_121308_length_876_cov_179.322540_g15047_i5:860-336	168.9	145.0
1814	592872at33208	Duplicated	NODE_34862_length_2554_cov_181.819025_g15047_i0:2538-2014	168.9	145.0
1815	592872at33208	Duplicated	NODE_69642_length_1530_cov_150.851750_g15047_i2:1514-990	168.9	145.0
1816	594172at33208	Duplicated	NODE_159767_length_640_cov_3273.100529_g97478_i0:555-103	235.4	119.0
1817	594172at33208	Duplicated	NODE_135358_length_774_cov_8243.840228_g75739_i0:87-640	225.1	118.0
1818	594172at33208	Duplicated	NODE_177932_length_567_cov_6.129555_g114691_i0:505-65	218.1	121.0
1819	594172at33208	Duplicated	NODE_181493_length_555_cov_6.300830_g118140_i0:12-440	203.0	120.0
1820	594271at33208	Complete	NODE_97563_length_1109_cov_162.218147_g47413_i0:306-812	108.8	93.0
1821	594842at33208	Duplicated	NODE_37704_length_2429_cov_175.444397_g16271_i0:113-625	174.4	118.0
1822	594842at33208	Duplicated	NODE_58021_length_1784_cov_1106.011105_g16271_i1:1670-1158	174.4	118.0
1823	594842at33208	Duplicated	NODE_75731_length_1419_cov_124.692422_g34443_i0:1414-1049	166.5	108.0
1824	594937at33208	Duplicated	NODE_42939_length_2229_cov_11.385436_g18489_i0:162-752	95.8	113.0
1825	594937at33208	Duplicated	NODE_81539_length_1326_cov_16.481245_g18489_i1:162-752	95.8	113.0
1826	595010at33208	Duplicated	NODE_26263_length_3016_cov_92.058784_g11318_i0:1919-939	247.0	288.0
1827	595010at33208	Duplicated	NODE_28187_length_2896_cov_95.385760_g11318_i1:1919-939	247.0	288.0
1828	595316at33208	Duplicated	NODE_125516_length_844_cov_31.535668_g67713_i0:695-150	175.2	131.0
1829	595316at33208	Duplicated	NODE_130366_length_808_cov_42.287075_g71608_i0:764-204	159.0	131.0
1830	595404at33208	Duplicated	NODE_71556_length_1493_cov_614.792958_g32184_i0:311-754	182.7	124.0
1831	595404at33208	Duplicated	NODE_15400_length_3952_cov_79.655839_g6730_i0:2902-3702	165.8	125.0
1832	595404at33208	Duplicated	NODE_24658_length_3126_cov_113.011792_g6730_i2:2433-2876	165.8	125.0
1833	595858at33208	Complete	NODE_79113_length_1364_cov_23.005422_g36289_i0:1326-163	231.0	212.0
1834	596131at33208	Duplicated	NODE_51809_length_1946_cov_241.679658_g22509_i0:1779-1432	169.3	101.0
1835	596131at33208	Duplicated	NODE_81366_length_1328_cov_414.063745_g37608_i0:166-498	163.8	100.0
1836	596973at33208	Duplicated	NODE_25463_length_3072_cov_64.965655_g10962_i0:1956-1324	203.5	166.0
1837	596973at33208	Duplicated	NODE_26374_length_3008_cov_80.435094_g10962_i1:1892-1260	203.5	166.0
1838	596973at33208	Duplicated	NODE_27561_length_2933_cov_85.258392_g10962_i2:1817-1185	203.5	166.0
1839	596973at33208	Duplicated	NODE_10096_length_4763_cov_99.196802_g2841_i3:246-908	190.1	166.0
1840	597023at33208	Duplicated	NODE_94866_length_1141_cov_66.873596_g45720_i0:723-7	108.2	170.0
1841	597023at33208	Duplicated	NODE_65436_length_1616_cov_96.810110_g29115_i0:1384-722	104.9	172.0
1842	597816at33208	Duplicated	NODE_15557_length_3933_cov_20.828238_g6798_i0:57-1008	175.5	147.0
1843	597816at33208	Duplicated	NODE_8976_length_4979_cov_330.415206_g4015_i0:4764-4054	164.4	147.0
1844	597816at33208	Duplicated	NODE_9071_length_4958_cov_331.812692_g4015_i2:4743-4054	164.4	147.0
1845	598405at33208	Duplicated	NODE_209854_length_473_cov_160.055000_g145989_i0:52-465	131.4	94.0
1846	598405at33208	Duplicated	NODE_133440_length_787_cov_370.602241_g74138_i0:325-786	123.5	95.0
1847	598944at33208	Complete	NODE_76927_length_1399_cov_78.144796_g35107_i0:72-1073	214.7	268.0
1848	599320at33208	Duplicated	NODE_41308_length_2287_cov_953.541102_g17797_i0:1624-1989	136.4	93.0
1849	599320at33208	Duplicated	NODE_131168_length_802_cov_8566.030178_g39634_i2:652-341	116.8	83.0
1850	600462at33208	Duplicated	NODE_14436_length_4077_cov_79.062188_g6303_i0:3957-3058	133.9	167.0
1851	600462at33208	Duplicated	NODE_20715_length_3420_cov_123.014939_g6303_i2:119-1018	133.9	167.0
1852	600462at33208	Duplicated	NODE_21220_length_3380_cov_121.567584_g6303_i3:119-1018	133.9	167.0
1853	600462at33208	Duplicated	NODE_54313_length_1879_cov_37.838317_g23685_i0:52-828	120.4	179.0
1854	600462at33208	Duplicated	NODE_96214_length_1125_cov_31.193916_g23685_i2:52-828	120.4	179.0
1855	600823at33208	Duplicated	NODE_26333_length_3011_cov_17.794418_g11349_i0:590-1378	189.5	166.0
1856	600823at33208	Duplicated	NODE_27831_length_2916_cov_17.158987_g11349_i1:590-1378	189.5	166.0
1857	601242at33208	Duplicated	NODE_112527_length_952_cov_19.635950_g57806_i0:37-519	186.2	112.0
1858	601242at33208	Duplicated	NODE_88809_length_1220_cov_83.740192_g41953_i0:1127-642	169.9	112.0
1859	601650at33208	Duplicated	NODE_92580_length_1169_cov_203.901460_g44245_i0:815-339	140.7	108.0
1860	601650at33208	Duplicated	NODE_68257_length_1557_cov_187.109164_g30499_i0:1339-845	140.1	112.0
1861	601768at33208	Duplicated	NODE_89814_length_1206_cov_19.553398_g42556_i0:237-1133	281.4	235.0
1862	601768at33208	Duplicated	NODE_104855_length_1028_cov_17.655497_g52300_i0:990-40	268.9	237.0
1863	601768at33208	Duplicated	NODE_114771_length_932_cov_20.623981_g52300_i2:124-891	247.9	206.0
1864	601875at33208	Duplicated	NODE_14517_length_4068_cov_26.783980_g4209_i1:357-2324	156.1	210.0
1865	601875at33208	Duplicated	NODE_24680_length_3125_cov_24.650066_g4209_i2:357-2324	156.1	210.0
1866	601875at33208	Duplicated	NODE_9436_length_4892_cov_32.023656_g4209_i0:357-2324	156.1	210.0
1867	601875at33208	Duplicated	NODE_49054_length_2030_cov_41.663771_g21246_i0:36-1646	138.8	230.0
1868	601886at33208	Duplicated	NODE_6740_length_5552_cov_27.504472_g1710_i1:1530-2252	235.7	169.0
1869	601886at33208	Duplicated	NODE_32791_length_2653_cov_46.100388_g1710_i12:1530-2273	235.4	169.0
1870	601967at33208	Duplicated	NODE_68374_length_1555_cov_16.922402_g30552_i0:81-584	172.7	125.0
1871	601967at33208	Duplicated	NODE_38959_length_2379_cov_44.495230_g16799_i0:64-624	160.9	125.0
1872	602089at33208	Duplicated	NODE_24709_length_3122_cov_295.620203_g10644_i0:714-1037	171.5	98.0
1873	602089at33208	Duplicated	NODE_25473_length_3071_cov_292.408272_g10644_i1:714-1037	171.5	98.0
1874	602089at33208	Duplicated	NODE_82583_length_1309_cov_930.689320_g401_i115:1097-765	160.6	98.0
1875	602089at33208	Duplicated	NODE_93300_length_1160_cov_1010.552898_g401_i122:948-616	160.6	98.0
1876	602148at33208	Complete	NODE_62407_length_1682_cov_17.533872_g27589_i0:218-586	92.1	60.0
1877	602587at33208	Duplicated	NODE_71107_length_1502_cov_73.696291_g31954_i0:901-608	93.2	67.0
1878	602587at33208	Duplicated	NODE_79291_length_1361_cov_54.428571_g31954_i1:760-467	93.2	67.0
1879	603239at33208	Complete	NODE_80976_length_1334_cov_53.806503_g37388_i0:225-842	102.7	119.0
1880	603370at33208	Duplicated	NODE_38877_length_2382_cov_19208.733218_g479_i32:1468-827	196.5	121.0
1881	603370at33208	Duplicated	NODE_48601_length_2043_cov_15458.954315_g479_i44:1468-827	196.5	121.0
1882	603370at33208	Duplicated	NODE_50303_length_1990_cov_32728.589463_g479_i46:1468-827	196.5	121.0
1883	603370at33208	Duplicated	NODE_71138_length_1501_cov_23519.818627_g479_i68:997-356	196.5	121.0
1884	603370at33208	Duplicated	NODE_60923_length_1715_cov_3857.203410_g26850_i0:548-24	192.5	116.0
1885	603609at33208	Complete	NODE_91747_length_1180_cov_183.033424_g43737_i0:1091-720	147.8	105.0
1886	603673at33208	Duplicated	NODE_84904_length_1275_cov_1479.315308_g39671_i0:121-618	195.7	117.0
1887	603673at33208	Duplicated	NODE_83030_length_1303_cov_142.882927_g22227_i1:273-596	175.6	104.0
1888	603673at33208	Duplicated	NODE_51193_length_1965_cov_85.550740_g22227_i0:947-1258	171.7	99.0
1889	604211at33208	Duplicated	NODE_48448_length_2048_cov_6.080506_g20969_i0:1069-1722	155.3	169.0
1890	604211at33208	Duplicated	NODE_27938_length_2910_cov_74.294325_g12061_i0:495-1229	148.8	155.0
1891	604211at33208	Duplicated	NODE_30441_length_2773_cov_55.608889_g12061_i1:495-1229	148.8	155.0
1892	604943at33208	Duplicated	NODE_134333_length_781_cov_28.066384_g7559_i6:107-520	164.2	112.0
1893	604943at33208	Duplicated	NODE_17315_length_3737_cov_23.835153_g7559_i0:3629-3216	164.2	112.0
1894	604943at33208	Duplicated	NODE_39560_length_2356_cov_19.392466_g7559_i2:107-520	164.2	112.0
1895	604943at33208	Duplicated	NODE_50546_length_1984_cov_20.542125_g7559_i4:107-520	164.2	112.0
1896	604943at33208	Duplicated	NODE_90310_length_1199_cov_130.484014_g42874_i0:1081-665	162.4	112.0
1897	605189at33208	Duplicated	NODE_6566_length_5611_cov_183.989166_g3002_i0:5432-5103	72.7	69.0
1898	605189at33208	Duplicated	NODE_8602_length_5065_cov_204.747796_g3002_i1:4886-4557	72.7	69.0
1899	606048at33208	Complete	NODE_115710_length_924_cov_279.240893_g60159_i0:697-137	170.0	127.0
1900	606539at33208	Duplicated	NODE_155787_length_659_cov_12442.182594_g37297_i1:622-257	145.2	115.0
1901	606539at33208	Duplicated	NODE_80806_length_1336_cov_14481.653207_g37297_i0:1299-886	145.1	115.0
1902	606539at33208	Duplicated	NODE_231792_length_428_cov_5.256338_g167818_i0:2-391	139.1	114.0
1903	606539at33208	Duplicated	NODE_43812_length_2197_cov_6436.623823_g18864_i0:76-1413	125.8	115.0
1904	606539at33208	Duplicated	NODE_70987_length_1504_cov_15319.874913_g18864_i1:76-438	125.6	115.0
1905	606539at33208	Duplicated	NODE_95742_length_1130_cov_15229.692526_g46268_i0:76-438	125.6	115.0
1906	606748at33208	Duplicated	NODE_63020_length_1667_cov_448.108532_g18437_i1:1450-1124	131.4	85.0
1907	606748at33208	Duplicated	NODE_33465_length_2618_cov_95.563065_g14430_i0:109-414	114.5	85.0
1908	606748at33208	Duplicated	NODE_39684_length_2351_cov_123.611501_g14430_i1:109-414	114.5	85.0
1909	606776at33208	Complete	NODE_19573_length_3517_cov_451.432927_g8494_i0:450-941	99.2	120.0
1910	606795at33208	Duplicated	NODE_67897_length_1564_cov_106.696177_g5435_i2:148-495	136.9	99.0
1911	606795at33208	Duplicated	NODE_12310_length_4376_cov_50.292122_g5435_i0:3784-1062	130.6	87.0
1912	606795at33208	Duplicated	NODE_16850_length_3782_cov_48.393907_g182_i10:2590-2213	128.4	100.0
1913	606795at33208	Duplicated	NODE_23601_length_3197_cov_80.263444_g182_i13:2005-1613	128.3	100.0
1914	606958at33208	Duplicated	NODE_47758_length_2068_cov_115.830075_g20666_i0:1938-1606	149.0	98.0
1915	606958at33208	Duplicated	NODE_6896_length_5502_cov_87.886904_g3154_i0:3367-2549	138.9	96.0
1916	607862at33208	Duplicated	NODE_132647_length_792_cov_18555.146036_g73495_i0:449-81	146.0	106.0
1917	607862at33208	Duplicated	NODE_133983_length_783_cov_19615.781690_g74594_i0:590-234	142.7	102.0
1918	607862at33208	Duplicated	NODE_134436_length_780_cov_22820.657709_g74960_i0:590-234	141.2	102.0
