# BUSCO version is: 5.4.7 
# The lineage dataset is: metazoa_odb10 (Creation date: 2021-02-17, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length
514698at33208	Duplicated	rb_E1.L.215791:198-830	216.6	155
514698at33208	Duplicated	rb_E1.L.295945:1213-584	199.1	151
514724at33208	Complete	rb_E0.L.998418:1233-247	142.9	192
514727at33208	Complete	rb_E1.L.416849:1957-566	132.1	226
514740at33208	Duplicated	rb_E2.L.36737:1096-485	277.5	176
514740at33208	Duplicated	rb_E1.L.245269:183-812	274.1	175
514740at33208	Duplicated	rb_E0.L.785485:1255-1866	272.5	176
514834at33208	Duplicated	rb_E1.L.215307:630-7	94.4	154
514834at33208	Duplicated	rb_E0.L.1137762:2188-1307	89.3	189
514892at33208	Duplicated	rb_E0.L.1157216:1760-690	293.2	204
514892at33208	Duplicated	rb_E1.L.120973:884-78	250.4	202
515058at33208	Duplicated	rb_E1.L.85002:2377-1037	529.4	357
515058at33208	Duplicated	rb_E1.L.282694:2629-507	457.7	343
515058at33208	Duplicated	rb_E1.L.328043:1856-507	451.9	326
515058at33208	Duplicated	rb_E1.L.327689:87-1373	450.1	324
515377at33208	Complete	rb_E0.L.483007:149-802	116.3	143
515410at33208	Duplicated	rb_E2.L.10173:1297-224	201.5	151
515410at33208	Duplicated	rb_E1.L.238378:64-1083	183.4	167
515425at33208	Complete	rb_E1.L.297789:230-1324	270.9	210
515528at33208	Fragmented	rb_E0.L.773052:647-180	146.4	130
515640at33208	Duplicated	rb_E1.L.474696:1332-595	310.9	197
515640at33208	Duplicated	rb_E1.L.226443:63-800	309.7	197
515640at33208	Duplicated	rb_E1.L.76410:2009-1275	308.4	193
516078at33208	Duplicated	rb_E1.L.175005:2806-1904	329.9	258
516078at33208	Duplicated	rb_E1.L.84116:206-1108	329.9	258
516078at33208	Duplicated	rb_E2.L.39420:1020-103	288.6	238
516321at33208	Duplicated	rb_E2.L.39350:39-554	245.3	135
516321at33208	Duplicated	rb_E1.L.108755:279-788	231.3	135
516321at33208	Duplicated	rb_E2.L.14469:1861-1352	231.3	135
516481at33208	Duplicated	rb_E0.L.508671:257-949	101.9	163
516481at33208	Duplicated	rb_E1.L.145709:824-132	101.9	163
516481at33208	Duplicated	rb_E1.L.82356:824-132	101.9	163
516481at33208	Duplicated	rb_E0.L.712459:691-1392	96.1	172
516481at33208	Duplicated	rb_E1.L.248212:1068-367	95.9	172
516659at33208	Duplicated	rb_E1.L.117435:1358-450	179.7	193
516659at33208	Duplicated	rb_E0.L.730190:2266-1367	176.5	223
516659at33208	Duplicated	rb_E0.L.844199:2472-1573	176.5	223
516716at33208	Complete	rb_E1.L.288099:2095-821	334.8	329
517311at33208	Complete	rb_E1.L.53391:39-995	230.8	155
517525at33208	Duplicated	rb_E0.L.778688:1353-301	420.5	272
517525at33208	Duplicated	rb_E1.L.261070:1937-885	420.5	272
517525at33208	Duplicated	rb_E1.L.352786:206-1258	420.5	272
517686at33208	Duplicated	rb_E1.L.252946:1160-795	141.8	99
517686at33208	Duplicated	rb_E1.L.454300:30-395	141.8	99
517968at33208	Duplicated	rb_E1.L.138856:64-501	133.1	111
517968at33208	Duplicated	rb_E2.L.37365:188-634	128.5	100
518288at33208	Duplicated	rb_E1.L.77869:6-1016	424.9	284
518288at33208	Duplicated	rb_E0.L.694198:12-1664	395.4	293
518288at33208	Duplicated	rb_E1.L.243992:2226-858	395.4	293
518569at33208	Duplicated	rb_E0.L.1196944:46-1209	376.3	299
518569at33208	Duplicated	rb_E1.L.230371:2250-1087	342.0	300
518569at33208	Duplicated	rb_E1.L.456259:3033-1870	342.0	300
518635at33208	Duplicated	rb_E1.L.236808:196-1836	378.1	346
518635at33208	Duplicated	rb_E1.L.452201:196-1836	378.1	346
518635at33208	Duplicated	rb_E2.L.43106:196-1836	378.1	346
519030at33208	Duplicated	rb_E1.L.418879:419-1246	218.6	181
519030at33208	Duplicated	rb_E1.L.231750:539-1219	211.4	164
519303at33208	Complete	rb_E1.L.231434:19-1386	347.9	361
519777at33208	Duplicated	rb_E0.L.551612:315-1094	235.2	202
519777at33208	Duplicated	rb_E2.L.10779:4708-3929	235.2	202
519777at33208	Duplicated	rb_E2.L.32311:315-1094	235.2	202
519777at33208	Duplicated	rb_E2.L.39501:1725-952	231.4	202
519777at33208	Duplicated	rb_E1.L.302262:49-822	231.2	202
520011at33208	Duplicated	rb_E2.L.46437:103-1323	255.9	217
520011at33208	Duplicated	rb_E2.L.39718:1389-199	222.8	213
521343at33208	Duplicated	rb_E1.L.232857:960-331	125.1	138
521343at33208	Duplicated	rb_E1.L.82095:706-89	124.6	152
522886at33208	Duplicated	rb_E0.S.1268803:1273-269	268.2	238
522886at33208	Duplicated	rb_E0.L.1051572:151-1167	251.8	245
522886at33208	Duplicated	rb_E1.L.91116:2717-1590	251.8	250
522988at33208	Duplicated	rb_E1.L.104658:3000-1173	267.4	264
522988at33208	Duplicated	rb_E1.L.336705:1983-580	237.2	301
522988at33208	Duplicated	rb_E0.L.1195189:1513-122	235.3	300
523206at33208	Duplicated	rb_E0.L.1239723:1884-883	139.3	130
523206at33208	Duplicated	rb_E1.L.303912:207-794	125.9	107
523376at33208	Duplicated	rb_E0.S.1262183:2707-1841	269.7	232
523376at33208	Duplicated	rb_E1.L.236452:2681-1815	269.7	232
523534at33208	Duplicated	rb_E0.L.864973:1188-607	252.9	149
523534at33208	Duplicated	rb_E1.L.246708:33-563	229.5	145
524148at33208	Duplicated	rb_E1.L.115090:101-2245	364.1	303
524148at33208	Duplicated	rb_E1.L.65349:101-2251	364.1	303
524165at33208	Complete	rb_E1.L.243592:744-2330	351.4	326
524322at33208	Duplicated	rb_E1.L.76669:172-705	155.3	128
524322at33208	Duplicated	rb_E1.L.224425:195-710	139.8	128
525542at33208	Complete	rb_E1.L.77666:1330-608	197.6	184
525888at33208	Complete	rb_E0.L.545879:565-2	236.7	151
526074at33208	Duplicated	rb_E0.L.1164045:941-288	288.8	170
526074at33208	Duplicated	rb_E1.L.239164:1931-1380	261.4	168
526074at33208	Duplicated	rb_E1.L.258067:226-777	261.4	168
526487at33208	Duplicated	rb_E0.L.695843:133-729	292.9	184
526487at33208	Duplicated	rb_E1.L.350593:190-693	288.9	163
526487at33208	Duplicated	rb_E1.L.90559:141-713	287.7	184
526673at33208	Duplicated	rb_E1.L.70871:165-1085	403.5	265
526673at33208	Duplicated	rb_E1.L.232085:2797-1817	370.9	265
526839at33208	Complete	rb_E0.L.489453:268-1458	137.2	253
527406at33208	Duplicated	rb_E1.L.125826:52-948	355.8	209
527406at33208	Duplicated	rb_E2.L.41050:25-978	348.6	252
528325at33208	Duplicated	rb_E1.L.276411:44-589	291.8	158
528325at33208	Duplicated	rb_E1.L.87955:3539-2994	291.8	158
528325at33208	Duplicated	rb_E2.L.13333:3519-2974	291.8	158
528325at33208	Duplicated	rb_E2.L.6257:44-589	291.8	158
529092at33208	Duplicated	rb_E0.L.599281:1384-758	181.9	94
529092at33208	Duplicated	rb_E1.L.206337:2066-1440	181.9	94
529092at33208	Duplicated	rb_E1.L.436375:1324-932	179.5	107
529093at33208	Duplicated	rb_E2.L.39248:183-950	321.1	203
529093at33208	Duplicated	rb_E2.L.28151:52-804	315.7	206
529708at33208	Duplicated	rb_E1.L.392918:330-1238	252.7	229
529708at33208	Duplicated	rb_E1.L.231089:487-1404	223.7	225
529852at33208	Duplicated	rb_E1.L.251172:1297-758	179.8	146
529852at33208	Duplicated	rb_E1.L.434202:1326-787	179.8	146
529852at33208	Duplicated	rb_E1.L.237814:274-810	175.7	146
529852at33208	Duplicated	rb_E1.L.263637:274-810	175.7	146
529852at33208	Duplicated	rb_E2.L.12247:1243-707	175.7	146
529852at33208	Duplicated	rb_E2.L.7651:274-810	175.7	146
529852at33208	Duplicated	rb_E0.L.1068857:542-153	155.9	108
530431at33208	Duplicated	rb_E1.L.82386:3032-1035	498.2	378
530431at33208	Duplicated	rb_E1.L.279563:625-2277	463.5	422
532406at33208	Duplicated	rb_E1.L.185106:182-898	258.2	191
532406at33208	Duplicated	rb_E0.L.1161808:38-667	239.7	190
532693at33208	Duplicated	rb_E1.L.311388:422-1903	268.8	243
532693at33208	Duplicated	rb_E1.L.224410:1614-196	261.4	277
532728at33208	Complete	rb_E0.L.722785:45-518	143.2	127
532930at33208	Duplicated	rb_E0.L.980659:109-732	207.2	177
532930at33208	Duplicated	rb_E1.L.271194:86-724	195.0	183
532930at33208	Duplicated	rb_E0.L.1166568:1-477	180.2	140
533666at33208	Missing
533690at33208	Complete	rb_E2.L.31467:94-981	243.3	178
534172at33208	Duplicated	rb_E0.L.484506:230-1072	320.5	210
534172at33208	Duplicated	rb_E2.L.40020:869-219	304.9	206
534206at33208	Duplicated	rb_E2.L.39015:1181-102	114.4	172
534206at33208	Duplicated	rb_E1.L.257131:2576-1272	106.0	141
534312at33208	Duplicated	rb_E0.L.708068:3337-2831	253.1	133
534312at33208	Duplicated	rb_E1.L.240756:3592-2840	252.0	133
534312at33208	Duplicated	rb_E1.L.253808:986-495	251.4	133
534312at33208	Duplicated	rb_E1.L.73397:1032-541	251.4	133
534312at33208	Duplicated	rb_E2.L.46798:48-539	251.4	133
534312at33208	Duplicated	rb_E1.L.176070:48-473	215.2	116
534757at33208	Complete	rb_E1.L.73846:2454-1540	110.4	185
534808at33208	Duplicated	rb_E1.L.200484:1533-622	353.6	274
534808at33208	Duplicated	rb_E1.L.78318:1827-916	353.6	274
534808at33208	Duplicated	rb_E0.L.949462:1233-322	349.0	274
535268at33208	Duplicated	rb_E1.L.363349:1264-527	277.3	173
535268at33208	Duplicated	rb_E2.L.40398:40-831	271.6	175
535268at33208	Duplicated	rb_E2.L.11572:288-962	248.4	155
535367at33208	Missing
535524at33208	Duplicated	rb_E1.L.254551:922-383	247.8	160
535524at33208	Duplicated	rb_E2.L.6357:135-674	238.7	160
535650at33208	Complete	rb_E4.L.96:766-152	272.3	165
535664at33208	Duplicated	rb_E2.L.19604:177-719	158.4	124
535664at33208	Duplicated	rb_E2.L.38726:700-227	145.3	125
535782at33208	Duplicated	rb_E1.L.189854:829-110	224.4	164
535782at33208	Duplicated	rb_E0.L.651420:178-897	220.8	164
535782at33208	Duplicated	rb_E1.L.228505:189-845	212.6	164
535806at33208	Complete	rb_E1.L.418411:414-1163	183.8	132
536251at33208	Complete	rb_E0.L.834561:86-594	149.4	127
537470at33208	Duplicated	rb_E1.L.247423:2123-1506	244.0	156
537470at33208	Duplicated	rb_E1.L.434221:61-678	244.0	156
537470at33208	Duplicated	rb_E2.L.37299:2143-1526	244.0	156
537470at33208	Duplicated	rb_E2.L.10185:2370-1759	241.5	171
537470at33208	Duplicated	rb_E2.L.5668:2256-1645	241.5	171
537548at33208	Duplicated	rb_E0.L.903068:200-934	296.7	174
537548at33208	Duplicated	rb_E0.L.679579:788-231	287.4	167
537718at33208	Duplicated	rb_E1.L.147579:1346-435	239.0	241
537718at33208	Duplicated	rb_E1.L.216191:115-1026	239.0	241
537718at33208	Duplicated	rb_E2.L.43008:1367-456	219.6	242
537718at33208	Duplicated	rb_E1.L.343217:1169-462	208.8	197
537923at33208	Complete	rb_E0.L.608356:77-595	283.6	156
538442at33208	Duplicated	rb_E0.L.1095916:63-620	172.8	145
538442at33208	Duplicated	rb_E0.L.1158242:275-772	171.2	135
538442at33208	Duplicated	rb_E0.L.1183355:1457-960	170.8	135
538442at33208	Duplicated	rb_E1.L.445151:1107-610	170.8	135
539043at33208	Duplicated	rb_E1.L.247771:214-729	229.7	146
539043at33208	Duplicated	rb_E0.L.775795:130-633	223.9	145
539043at33208	Duplicated	rb_E1.L.289749:197-679	218.4	140
539215at33208	Duplicated	rb_E1.L.238687:948-160	197.8	154
539215at33208	Duplicated	rb_E1.L.117072:28-786	195.6	159
539234at33208	Duplicated	rb_E0.L.614115:809-339	228.8	130
539234at33208	Duplicated	rb_E1.U.1293050:107-574	217.5	130
539360at33208	Duplicated	rb_E1.L.111521:2715-2047	170.3	163
539360at33208	Duplicated	rb_E1.L.180312:64-855	169.1	179
539600at33208	Complete	rb_E0.L.1191173:223-777	172.5	145
540193at33208	Complete	rb_E1.L.225009:1966-662	159.0	234
541231at33208	Complete	rb_E2.L.21967:1011-154	155.0	178
541260at33208	Duplicated	rb_E1.L.251860:573-184	108.1	81
541260at33208	Duplicated	rb_E1.L.331839:114-557	107.5	81
541260at33208	Duplicated	rb_E2.L.13471:1279-920	102.3	82
541260at33208	Duplicated	rb_E2.L.29836:1343-984	102.3	82
541421at33208	Duplicated	rb_E1.L.197254:1917-1282	253.3	171
541421at33208	Duplicated	rb_E1.L.281511:1032-394	231.3	177
543124at33208	Duplicated	rb_E1.L.236744:103-1023	259.0	242
543124at33208	Duplicated	rb_E0.L.535434:785-129	238.4	176
543269at33208	Duplicated	rb_E0.L.1135494:154-1131	195.8	189
543269at33208	Duplicated	rb_E0.L.674306:1466-435	190.4	162
544546at33208	Complete	rb_E1.L.225454:1667-906	106.5	137
544849at33208	Duplicated	rb_E0.L.1007311:2027-858	218.2	144
544849at33208	Duplicated	rb_E1.L.116562:239-1408	218.2	144
544849at33208	Duplicated	rb_E1.L.382926:239-1408	218.2	144
544919at33208	Complete	rb_E1.L.256105:1601-330	164.6	314
545063at33208	Complete	rb_E0.L.494946:1050-34	177.5	210
545389at33208	Duplicated	rb_E1.L.52649:3930-3361	283.7	166
545389at33208	Duplicated	rb_E1.L.279889:1352-786	271.1	165
545641at33208	Duplicated	rb_E1.L.237813:3085-2639	210.7	121
545641at33208	Duplicated	rb_E1.L.57541:100-540	205.9	121
545744at33208	Duplicated	rb_E1.L.243777:670-359	124.7	93
545744at33208	Duplicated	rb_E1.L.295130:678-367	124.7	93
545744at33208	Duplicated	rb_E2.L.39427:267-578	124.7	93
545889at33208	Complete	rb_E1.L.73697:63-658	158.8	135
546305at33208	Duplicated	rb_E0.L.1099537:417-4	121.2	108
546305at33208	Duplicated	rb_E1.L.103944:821-330	120.9	108
546305at33208	Duplicated	rb_E1.L.84253:185-676	120.9	108
546305at33208	Duplicated	rb_E2.L.37459:1188-760	109.9	108
546751at33208	Duplicated	rb_E0.L.953191:101-1009	258.1	143
546751at33208	Duplicated	rb_E1.L.227939:1428-694	250.1	143
547099at33208	Duplicated	rb_E1.L.463911:855-199	224.3	153
547099at33208	Duplicated	rb_E0.L.555328:129-779	223.1	173
547099at33208	Duplicated	rb_E1.L.104539:1270-620	223.1	173
547099at33208	Duplicated	rb_E1.L.65240:129-779	223.1	173
547099at33208	Duplicated	rb_E1.L.216962:129-779	223.1	173
547341at33208	Duplicated	rb_E1.L.116641:286-1140	289.5	214
547341at33208	Duplicated	rb_E1.L.149125:286-1140	289.3	214
547766at33208	Duplicated	rb_E2.L.39943:183-881	267.0	178
547766at33208	Duplicated	rb_E1.L.320289:183-913	267.0	178
547766at33208	Duplicated	rb_E0.L.1064647:1056-346	265.7	159
547766at33208	Duplicated	rb_E1.L.58010:1316-606	265.7	159
547766at33208	Duplicated	rb_E1.L.87220:322-1032	265.7	159
548327at33208	Complete	rb_E1.L.82402:258-869	160.3	135
548444at33208	Complete	rb_E2.L.37973:136-1083	285.7	252
548732at33208	Complete	rb_E2.L.14222:46-594	201.8	130
549156at33208	Complete	rb_E1.L.117035:155-637	238.4	137
549988at33208	Duplicated	rb_E0.L.552358:741-1	171.1	172
549988at33208	Duplicated	rb_E1.L.235426:262-867	163.7	173
551166at33208	Duplicated	rb_E1.L.71177:981-556	158.4	100
551166at33208	Duplicated	rb_E1.L.227212:2449-2021	157.2	100
551620at33208	Duplicated	rb_E1.L.178021:149-1363	152.8	252
551620at33208	Duplicated	rb_E0.L.1183751:1361-234	146.1	262
551632at33208	Complete	rb_E0.L.1162332:292-933	238.7	177
551831at33208	Duplicated	rb_E1.L.159881:93-1097	263.7	203
551831at33208	Duplicated	rb_E0.L.1186955:238-1335	246.5	204
552201at33208	Duplicated	rb_E2.L.23855:111-815	334.6	186
552201at33208	Duplicated	rb_E1.L.226560:111-629	315.0	156
552201at33208	Duplicated	rb_E1.L.440193:45-560	286.1	155
552359at33208	Duplicated	rb_E0.L.1056441:689-261	142.1	115
552359at33208	Duplicated	rb_E0.L.513562:646-218	140.5	115
552764at33208	Duplicated	rb_E1.L.61021:2604-1936	318.7	169
552764at33208	Duplicated	rb_E1.L.340735:365-925	303.2	168
552764at33208	Duplicated	rb_E0.L.1147726:832-272	302.6	168
552949at33208	Complete	rb_E0.L.881642:4435-3572	79.1	149
553411at33208	Duplicated	rb_E1.L.384769:3799-2810	203.2	204
553411at33208	Duplicated	rb_E1.L.91607:2895-1906	203.2	204
553411at33208	Duplicated	rb_E1.L.436370:1631-915	199.0	166
553411at33208	Duplicated	rb_E2.L.39926:234-950	199.0	166
553585at33208	Duplicated	rb_E2.L.12869:1633-911	292.6	208
553585at33208	Duplicated	rb_E1.L.390684:91-816	292.6	208
553585at33208	Duplicated	rb_E1.L.291069:244-939	273.2	209
554010at33208	Duplicated	rb_E0.L.772455:188-879	285.9	197
554010at33208	Duplicated	rb_E1.L.312131:965-234	279.2	210
554010at33208	Duplicated	rb_E0.L.518450:188-919	277.3	210
554815at33208	Duplicated	rb_E2.L.5749:1318-659	259.5	182
554815at33208	Duplicated	rb_E0.L.1138754:43-690	242.9	188
554815at33208	Duplicated	rb_E1.L.250854:43-690	242.9	188
554815at33208	Duplicated	rb_E1.L.303275:43-690	242.9	188
554815at33208	Duplicated	rb_E0.L.1191898:108-755	240.4	188
554815at33208	Duplicated	rb_E0.L.856653:699-70	238.8	183
555162at33208	Duplicated	rb_E1.L.271693:1207-254	281.2	149
555162at33208	Duplicated	rb_E1.L.320712:2738-1755	263.0	144
555162at33208	Duplicated	rb_E2.L.23023:213-1196	263.0	144
555162at33208	Duplicated	rb_E2.L.18957:213-1226	262.9	144
555162at33208	Duplicated	rb_E2.L.13573:213-1274	262.7	144
555390at33208	Duplicated	rb_E0.L.1102764:546-82	205.4	126
555390at33208	Duplicated	rb_E0.S.1261958:130-624	198.5	129
555390at33208	Duplicated	rb_E1.L.372410:68-562	195.7	129
555390at33208	Duplicated	rb_E0.L.500429:32-502	174.7	129
555538at33208	Duplicated	rb_E0.L.860420:1532-813	105.1	159
555538at33208	Duplicated	rb_E2.L.26883:949-230	105.1	159
555538at33208	Duplicated	rb_E1.L.252196:749-141	98.2	124
556039at33208	Duplicated	rb_E1.L.146751:87-533	135.6	104
556039at33208	Duplicated	rb_E1.L.69379:1162-82	120.7	104
556039at33208	Duplicated	rb_E2.L.41778:698-255	117.1	104
556189at33208	Duplicated	rb_E1.L.76553:858-136	163.6	173
556189at33208	Duplicated	rb_E1.L.297373:1317-556	161.6	168
556189at33208	Duplicated	rb_E0.L.781831:1-1176	150.9	162
556337at33208	Complete	rb_E2.L.35619:73-525	196.9	124
556445at33208	Complete	rb_E1.L.391611:662-174	165.0	121
556461at33208	Duplicated	rb_E0.L.851460:243-653	120.3	91
556461at33208	Duplicated	rb_E0.L.643662:513-103	120.0	92
556510at33208	Duplicated	rb_E1.L.320969:133-711	165.0	129
556510at33208	Duplicated	rb_E1.L.275860:888-316	142.3	129
556587at33208	Complete	rb_E1.L.144108:1686-443	105.4	125
556750at33208	Complete	rb_E0.L.513710:1571-867	134.7	134
556925at33208	Complete	rb_E1.L.225533:1148-480	45.7	101
557292at33208	Duplicated	rb_E1.L.100745:718-26	252.3	186
557292at33208	Duplicated	rb_E2.L.43548:1054-371	247.9	185
557596at33208	Duplicated	rb_E3.L.3728:704-54	319.6	181
557596at33208	Duplicated	rb_E2.L.10208:92-1261	308.9	179
557596at33208	Duplicated	rb_E3.L.1578:92-742	308.9	179
557596at33208	Duplicated	rb_E0.L.672098:1092-442	308.5	179
557596at33208	Duplicated	rb_E1.L.133373:2778-456	308.5	179
557694at33208	Complete	rb_E1.L.107632:987-1952	279.7	244
557834at33208	Duplicated	rb_E2.L.42673:5845-4055	368.9	307
557834at33208	Duplicated	rb_E2.L.36001:604-2496	319.8	297
557962at33208	Duplicated	rb_E0.L.850345:1923-1066	288.1	220
557962at33208	Duplicated	rb_E0.L.572229:194-898	253.5	219
558368at33208	Duplicated	rb_E1.L.63191:2402-1746	240.7	178
558368at33208	Duplicated	rb_E1.L.313258:1192-596	230.8	178
558368at33208	Duplicated	rb_E2.L.38709:41-637	230.8	178
558385at33208	Duplicated	rb_E1.L.100444:360-1190	245.5	196
558385at33208	Duplicated	rb_E2.L.12850:401-1231	245.5	196
558552at33208	Duplicated	rb_E1.L.138114:191-622	232.8	124
558552at33208	Duplicated	rb_E1.L.62396:289-720	232.8	124
558552at33208	Duplicated	rb_E2.L.36126:159-614	232.7	124
558791at33208	Complete	rb_E1.L.481654:549-64	233.7	126
558897at33208	Duplicated	rb_E1.L.108730:1046-516	186.4	147
558897at33208	Duplicated	rb_E1.L.384161:1034-504	186.4	147
558897at33208	Duplicated	rb_E1.L.58318:128-667	186.3	147
558897at33208	Duplicated	rb_E0.L.920175:238-768	183.8	146
558897at33208	Duplicated	rb_E1.L.241923:2399-1869	183.8	146
558897at33208	Duplicated	rb_E1.L.238761:235-1278	174.7	135
558933at33208	Duplicated	rb_E2.L.13092:168-848	222.8	178
558933at33208	Duplicated	rb_E1.L.435723:2127-1471	206.3	177
559146at33208	Duplicated	rb_E1.L.71236:2-2838	86.3	90
559146at33208	Duplicated	rb_E1.L.96631:4-435	76.4	85
559146at33208	Duplicated	rb_E2.L.12594:2210-1779	76.4	85
559501at33208	Duplicated	rb_E0.L.522468:101-925	280.8	211
559501at33208	Duplicated	rb_E0.L.761039:89-859	249.7	197
559576at33208	Complete	rb_E1.L.229857:94-1269	240.5	267
559732at33208	Duplicated	rb_E1.L.374384:84-515	55.0	81
559732at33208	Duplicated	rb_E1.L.80068:52-483	55.0	81
559732at33208	Duplicated	rb_E1.L.373715:52-483	54.5	81
559732at33208	Duplicated	rb_E1.L.241041:38-451	49.3	56
559732at33208	Duplicated	rb_E1.L.230922:44-454	48.8	56
559883at33208	Duplicated	rb_E1.L.421219:36-581	224.8	158
559883at33208	Duplicated	rb_E0.L.824253:70-570	215.6	155
559883at33208	Duplicated	rb_E1.L.227602:1219-719	215.6	155
560453at33208	Duplicated	rb_E0.L.1178313:643-107	240.1	149
560453at33208	Duplicated	rb_E1.L.448515:41-562	240.0	149
560453at33208	Duplicated	rb_E1.L.182531:600-49	237.2	151
560453at33208	Duplicated	rb_E0.L.1225220:113-664	228.6	151
560453at33208	Duplicated	rb_E0.L.625165:149-680	221.8	151
560453at33208	Duplicated	rb_E0.L.1034465:120-621	209.7	144
560453at33208	Duplicated	rb_E1.L.467968:510-49	206.7	130
560566at33208	Duplicated	rb_E0.L.559717:188-1000	164.3	156
560566at33208	Duplicated	rb_E0.L.782046:2190-1339	149.0	179
560584at33208	Duplicated	rb_E1.L.232794:1051-455	112.2	87
560584at33208	Duplicated	rb_E2.L.12909:83-586	99.0	81
560694at33208	Duplicated	rb_E1.L.82972:41-946	274.4	209
560694at33208	Duplicated	rb_E1.L.87408:41-946	274.4	209
560694at33208	Duplicated	rb_E1.L.242080:2147-1242	273.5	203
560694at33208	Duplicated	rb_E1.L.476333:92-997	273.5	203
561054at33208	Duplicated	rb_E1.L.61316:407-1018	162.5	126
561054at33208	Duplicated	rb_E1.L.236358:1339-713	149.7	126
561248at33208	Duplicated	rb_E0.L.618033:1837-320	160.3	178
561248at33208	Duplicated	rb_E0.L.835071:1934-417	160.3	178
561248at33208	Duplicated	rb_E0.L.486536:43-1605	160.1	178
561417at33208	Duplicated	rb_E2.L.11713:1171-719	188.2	124
561417at33208	Duplicated	rb_E1.L.235274:943-482	177.8	124
561417at33208	Duplicated	rb_E1.L.269325:30-491	177.8	124
561417at33208	Duplicated	rb_E0.L.1022038:1017-637	166.6	105
561417at33208	Duplicated	rb_E1.L.366117:1017-637	166.6	105
561417at33208	Duplicated	rb_E1.L.96171:556-936	165.4	104
561688at33208	Duplicated	rb_E1.L.276868:83-712	218.8	203
561688at33208	Duplicated	rb_E1.L.224922:819-202	216.6	188
561688at33208	Duplicated	rb_E0.L.885281:879-262	216.3	189
561878at33208	Duplicated	rb_E1.L.344307:37-855	269.5	202
561878at33208	Duplicated	rb_E1.L.159876:69-992	251.4	245
561943at33208	Complete	rb_E3.L.847:1563-577	319.1	244
562780at33208	Duplicated	rb_E0.L.948328:213-1292	233.2	182
562780at33208	Duplicated	rb_E1.L.322591:38-688	211.8	162
563084at33208	Duplicated	rb_E0.L.621660:167-466	93.7	80
563084at33208	Duplicated	rb_E1.L.283725:615-316	93.7	80
563084at33208	Duplicated	rb_E1.L.76385:615-316	93.7	80
563084at33208	Duplicated	rb_E1.L.110642:293-628	93.5	79
563084at33208	Duplicated	rb_E1.L.185015:293-628	93.5	79
563084at33208	Duplicated	rb_E2.L.30519:1440-1105	93.5	79
563084at33208	Duplicated	rb_E1.L.326962:122-433	83.2	79
563084at33208	Duplicated	rb_E1.L.434951:706-395	83.2	79
563358at33208	Duplicated	rb_E0.L.741692:913-524	165.3	108
563358at33208	Duplicated	rb_E1.L.443766:164-706	161.2	120
563358at33208	Duplicated	rb_E2.L.46896:399-941	161.2	120
563358at33208	Duplicated	rb_E2.L.22378:486-1085	157.7	124
563359at33208	Complete	rb_E2.L.20003:1684-992	148.8	165
563426at33208	Duplicated	rb_E2.L.29425:112-1260	295.3	264
563426at33208	Duplicated	rb_E2.L.15777:112-1275	290.6	265
563426at33208	Duplicated	rb_E1.L.302974:27-1262	283.2	270
563679at33208	Duplicated	rb_E0.L.640189:668-255	148.8	104
563679at33208	Duplicated	rb_E1.L.229037:207-560	136.0	104
563679at33208	Duplicated	rb_E1.L.251848:207-560	136.0	104
563832at33208	Complete	rb_E1.L.95527:1-467	99.9	123
564234at33208	Complete	rb_E1.L.259824:1315-776	177.8	155
564286at33208	Duplicated	rb_E1.L.300383:101-457	215.9	113
564286at33208	Duplicated	rb_E2.L.36800:250-822	210.7	115
565053at33208	Complete	rb_E0.L.604268:792-16	177.6	155
566026at33208	Complete	rb_E1.L.74684:1492-782	179.1	172
566116at33208	Duplicated	rb_E0.L.816621:913-152	342.8	208
566116at33208	Duplicated	rb_E1.L.100217:77-811	310.5	213
566116at33208	Duplicated	rb_E2.L.11869:4618-3884	310.5	213
566262at33208	Duplicated	rb_E1.L.380806:1936-1517	145.5	101
566262at33208	Duplicated	rb_E1.L.436564:787-368	145.5	101
566262at33208	Duplicated	rb_E1.L.70011:5949-5530	145.5	101
566262at33208	Duplicated	rb_E2.L.28778:6820-6401	145.5	101
566447at33208	Complete	rb_E1.L.234051:1049-504	149.6	163
566527at33208	Complete	rb_E1.L.231511:1626-925	239.1	186
566916at33208	Complete	rb_E1.L.142550:63-599	82.9	87
567650at33208	Duplicated	rb_E0.L.637573:711-7	125.2	172
567650at33208	Duplicated	rb_E1.L.326011:1191-55	115.1	210
567650at33208	Duplicated	rb_E1.L.331552:154-1290	115.1	210
567750at33208	Complete	rb_E2.L.20075:1320-907	141.7	104
567809at33208	Duplicated	rb_E3.L.3919:520-56	205.3	116
567809at33208	Duplicated	rb_E0.L.626759:496-50	203.3	116
567809at33208	Duplicated	rb_E2.L.20141:11-466	203.2	116
567809at33208	Duplicated	rb_E0.L.1189597:59-448	196.9	111
567809at33208	Duplicated	rb_E1.L.446792:406-2	193.4	112
567809at33208	Duplicated	rb_E0.L.601863:511-134	178.5	105
568022at33208	Duplicated	rb_E3.L.3808:601-32	208.1	151
568022at33208	Duplicated	rb_E0.L.624645:680-102	197.3	151
568022at33208	Duplicated	rb_E1.L.205757:44-589	190.5	140
568022at33208	Duplicated	rb_E1.L.193291:447-40	183.1	113
